id,name,county,state,countyFips,lat,lng,confidence,sourceDate,operator,operatorType,manufacturer,cameraType,direction,zone,surveillance,osmId,osmUrl,crossSourceSiteId,crossSourceCount,crossSourceMeters,crossSourceThresholdM,crossSourceContested,crossSourceAnchorAmbiguous,crossSourceAgencyName
alpr-osm-13843932401,ALPR camera,Redwood County,MN,27127,44.541544,-95.1097572,probabilistic,,,Not recorded,Flock Safety,fixed,184,traffic,public,13843932401,https://www.openstreetmap.org/node/13843932401,,0,,50,false,false,
alpr-osm-13854463601,ALPR camera,Isanti County,MN,27059,45.7292253,-93.2251611,probabilistic,,,Not recorded,Flock Safety,fixed,123,traffic,public,13854463601,https://www.openstreetmap.org/node/13854463601,,0,,50,false,false,
alpr-osm-13859062602,ALPR camera,Kanabec County,MN,27065,45.7354763,-93.2331688,probabilistic,,,Not recorded,Flock Safety,fixed,325,traffic,public,13859062602,https://www.openstreetmap.org/node/13859062602,,0,,50,false,false,
alpr-osm-13863529482,ALPR camera,Hennepin County,MN,27053,44.9467239,-93.3362536,probabilistic,,,Not recorded,Flock Safety,fixed,220,traffic,public,13863529482,https://www.openstreetmap.org/node/13863529482,cross-alpr-reported-st-louis-park-police-department-state-highway-7-at-lynn-avenue-south,1,16,50,false,false,St. Louis Park Police Department
alpr-osm-13864024801,ALPR camera,Dakota County,MN,27037,44.6008474,-92.8238452,probabilistic,,,Not recorded,Flock Safety,fixed,221,traffic,public,13864024801,https://www.openstreetmap.org/node/13864024801,,0,,50,false,false,
alpr-osm-13867897001,ALPR camera,Anoka County,MN,27003,45.1973487,-93.3505626,probabilistic,,,Not recorded,Flock Safety,fixed,166,traffic,public,13867897001,https://www.openstreetmap.org/node/13867897001,cross-alpr-reported-coon-rapids-police-department-riverdale-boulevard-northwest-at-main-street-northwest-riverdale-village,1,28,50,false,false,Coon Rapids Police Department
alpr-osm-13874030701,ALPR camera,Hennepin County,MN,27053,44.8871348,-93.2501883,probabilistic,,,Not recorded,Flock Safety,fixed,41;326,traffic,public,13874030701,https://www.openstreetmap.org/node/13874030701,,0,,50,false,false,
alpr-osm-13874616401,ALPR camera,Dakota County,MN,27037,44.8916603,-93.0831934,probabilistic,,,Not recorded,Flock Safety,fixed,74,traffic,public,13874616401,https://www.openstreetmap.org/node/13874616401,,0,,50,false,false,
alpr-osm-13876997203,ALPR camera,Morrison County,MN,27097,45.9698182,-94.1064277,probabilistic,,,Not recorded,Flock Safety,fixed,353,traffic,public,13876997203,https://www.openstreetmap.org/node/13876997203,,0,,50,false,false,
alpr-osm-13876997204,ALPR camera,Morrison County,MN,27097,45.9698166,-94.1064433,probabilistic,,,Not recorded,Flock Safety,fixed,285,traffic,public,13876997204,https://www.openstreetmap.org/node/13876997204,,0,,50,false,false,
alpr-osm-13879012702,ALPR camera,Carver County,MN,27019,44.8304486,-93.6004035,probabilistic,,,Not recorded,Flock Safety,fixed,288,traffic,public,13879012702,https://www.openstreetmap.org/node/13879012702,,0,,50,false,false,
alpr-osm-13879037601,ALPR camera,Ramsey County,MN,27123,44.9768292,-93.0440606,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13879037601,https://www.openstreetmap.org/node/13879037601,,0,,50,false,false,
alpr-osm-13882609729,ALPR camera,Hennepin County,MN,27053,44.8924424,-93.2526196,probabilistic,,,Not recorded,Flock Safety,fixed,170,traffic,public,13882609729,https://www.openstreetmap.org/node/13882609729,,0,,50,false,false,
alpr-osm-13887050801,ALPR camera,Isanti County,MN,27059,45.4433874,-93.5099053,probabilistic,,,Not recorded,Flock Safety,fixed,89,traffic,public,13887050801,https://www.openstreetmap.org/node/13887050801,,0,,50,false,false,
alpr-osm-13889098301,ALPR camera,Becker County,MN,27005,46.847374,-95.8366098,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13889098301,https://www.openstreetmap.org/node/13889098301,,0,,50,false,false,
alpr-osm-13889671045,ALPR camera,Washington County,MN,27163,44.8306855,-92.9660768,probabilistic,,,Not recorded,Flock Safety,fixed,120,traffic,public,13889671045,https://www.openstreetmap.org/node/13889671045,,0,,50,false,false,
alpr-osm-13889702601,ALPR camera,Hennepin County,MN,27053,44.9401607,-93.3297871,probabilistic,,,Not recorded,Flock Safety,fixed,199,traffic,public,13889702601,https://www.openstreetmap.org/node/13889702601,,0,,50,false,false,
alpr-osm-13889974002,ALPR camera,Hennepin County,MN,27053,45.060619,-93.3716578,probabilistic,,,Not recorded,Flock Safety,fixed,125,traffic,public,13889974002,https://www.openstreetmap.org/node/13889974002,,0,,50,false,false,
alpr-osm-13892142202,ALPR camera,Isanti County,MN,27059,45.4514486,-93.0231241,probabilistic,,,Not recorded,Flock Safety,fixed,244,traffic,public,13892142202,https://www.openstreetmap.org/node/13892142202,,0,,50,false,false,
alpr-osm-13902538501,ALPR camera,Mower County,MN,27099,43.6651494,-92.9897289,probabilistic,,,Not recorded,Flock Safety,fixed,285,traffic,public,13902538501,https://www.openstreetmap.org/node/13902538501,,0,,50,false,false,
alpr-osm-13902751702,ALPR camera,Dakota County,MN,27037,44.6816955,-93.2900819,probabilistic,,,Not recorded,Flock Safety,fixed,326,traffic,public,13902751702,https://www.openstreetmap.org/node/13902751702,cross-alpr-reported-lakeville-police-department-kenrick-avenue-at-185th-street-2,1,44,50,false,false,Lakeville Police Department
alpr-osm-13905342501,ALPR camera,Dakota County,MN,27037,44.7490092,-93.28273,probabilistic,,,Not recorded,Flock Safety,fixed,116,traffic,public,13905342501,https://www.openstreetmap.org/node/13905342501,,0,,50,false,false,
alpr-osm-13905455301,ALPR camera,Chisago County,MN,27025,45.4177055,-92.6535513,probabilistic,,,Not recorded,Motorola Solutions,fixed,192,traffic,public,13905455301,https://www.openstreetmap.org/node/13905455301,,0,,50,false,false,
alpr-osm-13909737701,ALPR camera,Wright County,MN,27171,45.2964425,-93.8002296,probabilistic,,,Not recorded,Flock Safety,fixed,92,traffic,public,13909737701,https://www.openstreetmap.org/node/13909737701,cross-alpr-reported-wright-county-sheriff-s-office-minnesota-highway-25-at-oakwood-drive-in-monticello,1,34,50,false,false,Wright County Sheriff's Office
alpr-osm-13909740701,ALPR camera,Wright County,MN,27171,45.2963393,-93.8010003,probabilistic,,,Not recorded,Flock Safety,fixed,175,traffic,public,13909740701,https://www.openstreetmap.org/node/13909740701,,0,,50,false,false,
alpr-osm-13910785101,ALPR camera,Aitkin County,MN,27001,46.710224,-93.6014373,probabilistic,,,Not recorded,Flock Safety,fixed,179,traffic,public,13910785101,https://www.openstreetmap.org/node/13910785101,,0,,50,false,false,
alpr-osm-13910969724,ALPR camera,Hennepin County,MN,27053,44.9112734,-93.5255732,probabilistic,,,Not recorded,Flock Safety,fixed,310,traffic,public,13910969724,https://www.openstreetmap.org/node/13910969724,cross-alpr-reported-deephaven-police-department-vine-hill-road-at-excelsior-boulevard,1,23,50,false,false,Deephaven Police Department
alpr-osm-13912248101,ALPR camera — Wright County Sheriff,Wright County,MN,27171,45.2923172,-94.2120814,probabilistic,,Wright County Sheriff,County sheriff,Flock Safety,fixed,74,traffic,public,13912248101,https://www.openstreetmap.org/node/13912248101,,0,,50,false,false,
alpr-osm-13912616002,ALPR camera,Blue Earth County,MN,27013,44.1812242,-93.9519693,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13912616002,https://www.openstreetmap.org/node/13912616002,,0,,50,false,false,
alpr-osm-13912616102,ALPR camera,Blue Earth County,MN,27013,44.1816195,-93.951852,probabilistic,,,Not recorded,Flock Safety,fixed,178,traffic,public,13912616102,https://www.openstreetmap.org/node/13912616102,,0,,50,false,false,
alpr-osm-13912616103,ALPR camera,Blue Earth County,MN,27013,44.1814424,-93.9520742,probabilistic,,,Not recorded,Flock Safety,fixed,100,traffic,public,13912616103,https://www.openstreetmap.org/node/13912616103,,0,,50,false,false,
alpr-osm-13912616803,ALPR camera,Blue Earth County,MN,27013,44.1813179,-93.9516841,probabilistic,,,Not recorded,Flock Safety,fixed,258,traffic,public,13912616803,https://www.openstreetmap.org/node/13912616803,,0,,50,false,false,
alpr-osm-13913043701,ALPR camera,McLeod County,MN,27085,44.9010383,-94.4354983,probabilistic,,,Not recorded,,fixed,106,Traffic,Public,13913043701,https://www.openstreetmap.org/node/13913043701,,0,,50,false,false,
alpr-osm-13913652801,ALPR camera,Kanabec County,MN,27065,45.8011902,-93.5127673,probabilistic,,,Not recorded,Flock Safety,fixed,30,traffic,public,13913652801,https://www.openstreetmap.org/node/13913652801,,0,,50,false,false,
alpr-osm-13915392501,ALPR camera,Itasca County,MN,27061,47.0868124,-93.1945557,probabilistic,,,Not recorded,Flock Safety,fixed,251,traffic,public,13915392501,https://www.openstreetmap.org/node/13915392501,,0,,50,false,false,
alpr-osm-13915578401,ALPR camera,Kandiyohi County,MN,27067,45.1476038,-95.1778957,probabilistic,,,Not recorded,Flock Safety,fixed,71,traffic,public,13915578401,https://www.openstreetmap.org/node/13915578401,,0,,50,false,false,
alpr-osm-13917974198,ALPR camera,Blue Earth County,MN,27013,44.159776,-93.9718019,probabilistic,,,Not recorded,,,,,,13917974198,https://www.openstreetmap.org/node/13917974198,,0,,50,false,false,
alpr-osm-13919226101,ALPR camera,Isanti County,MN,27059,45.4226104,-93.2351306,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13919226101,https://www.openstreetmap.org/node/13919226101,,0,,50,false,false,
alpr-osm-13923122060,ALPR camera,Hennepin County,MN,27053,44.9716913,-93.21679,probabilistic,,,Not recorded,Flock Safety,fixed,300,traffic,public,13923122060,https://www.openstreetmap.org/node/13923122060,,0,,50,false,false,
alpr-osm-13929637838,ALPR camera,Stearns County,MN,27145,45.5491889,-94.1489882,probabilistic,,,Not recorded,,,88,traffic,outdoor,13929637838,https://www.openstreetmap.org/node/13929637838,cross-alpr-reported-st-cloud-police-department-university-drive-south-at-1st-avenue-south,1,25,50,false,false,St. Cloud Police Department
alpr-osm-13929647985,ALPR camera,Sherburne County,MN,27141,45.5488706,-94.1447755,probabilistic,,,Not recorded,,,256,traffic,traffic,13929647985,https://www.openstreetmap.org/node/13929647985,,0,,50,false,false,
alpr-osm-13932052701,ALPR camera,Anoka County,MN,27003,45.4138692,-93.3677796,probabilistic,,,Not recorded,Flock Safety,fixed,18,traffic,public,13932052701,https://www.openstreetmap.org/node/13932052701,,0,,50,false,false,
alpr-osm-13932087802,ALPR camera,Hennepin County,MN,27053,44.8931006,-93.6068188,probabilistic,,,Not recorded,Axis Communications,fixed,172,traffic,public,13932087802,https://www.openstreetmap.org/node/13932087802,,0,,50,false,false,
alpr-osm-13932098601,ALPR camera,Isanti County,MN,27059,45.73045,-93.415344,probabilistic,,,Not recorded,Flock Safety,fixed,137,traffic,public,13932098601,https://www.openstreetmap.org/node/13932098601,,0,,50,false,false,
alpr-osm-13932100601,ALPR camera,Kanabec County,MN,27065,45.760804,-93.409711,probabilistic,,,Not recorded,Flock Safety,fixed,335,traffic,public,13932100601,https://www.openstreetmap.org/node/13932100601,,0,,50,false,false,
alpr-osm-13937128601,ALPR camera,Kanabec County,MN,27065,45.734575,-93.232548,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13937128601,https://www.openstreetmap.org/node/13937128601,,0,,50,false,false,
alpr-osm-13939516501,ALPR camera,Wabasha County,MN,27157,44.2892682,-92.4197676,probabilistic,,,Not recorded,Flock Safety,fixed,359,traffic,public,13939516501,https://www.openstreetmap.org/node/13939516501,,0,,50,false,false,
alpr-osm-13941081601,ALPR camera,Ramsey County,MN,27123,45.0095837,-93.0051767,probabilistic,,,Not recorded,Flock Safety,fixed,148,traffic,public,13941081601,https://www.openstreetmap.org/node/13941081601,,0,,50,false,false,
alpr-osm-13943588402,ALPR camera,Wright County,MN,27171,45.0792926,-94.1810146,probabilistic,,,Not recorded,Flock Safety,fixed,73,traffic,public,13943588402,https://www.openstreetmap.org/node/13943588402,,0,,50,false,false,
alpr-osm-13943958000,ALPR camera,Benton County,MN,27009,45.5637451,-94.1429744,probabilistic,,,Not recorded,,fixed,130;0,,traffic,13943958000,https://www.openstreetmap.org/node/13943958000,,0,,50,false,false,
alpr-osm-13944019601,ALPR camera,Itasca County,MN,27061,47.4727675,-93.3652395,probabilistic,,,Not recorded,Flock Safety,fixed,331,traffic,public,13944019601,https://www.openstreetmap.org/node/13944019601,,0,,50,false,false,
alpr-osm-13944484101,ALPR camera,McLeod County,MN,27085,44.911213,-94.3678666,probabilistic,,,Not recorded,Flock Safety,fixed,160,traffic,public,13944484101,https://www.openstreetmap.org/node/13944484101,,0,,50,false,false,
alpr-osm-13944484102,ALPR camera,McLeod County,MN,27085,44.9017931,-94.4364162,probabilistic,,,Not recorded,Flock Safety,fixed,119,traffic,public,13944484102,https://www.openstreetmap.org/node/13944484102,,0,,50,false,false,
alpr-osm-13944485501,ALPR camera,McLeod County,MN,27085,44.8962956,-94.3333096,probabilistic,,,Not recorded,Flock Safety,fixed,248,traffic,public,13944485501,https://www.openstreetmap.org/node/13944485501,,0,,50,false,false,
alpr-osm-13946550001,ALPR camera,Dakota County,MN,27037,44.6433912,-93.2183003,probabilistic,,,Not recorded,Flock Safety,fixed,258,traffic,public,13946550001,https://www.openstreetmap.org/node/13946550001,,0,,50,false,false,
alpr-osm-13946692201,ALPR camera,Hennepin County,MN,27053,44.8942731,-93.2678444,probabilistic,,,Not recorded,Flock Safety,fixed,88,traffic,public,13946692201,https://www.openstreetmap.org/node/13946692201,,0,,50,false,false,
alpr-osm-13948084801,ALPR camera,Crow Wing County,MN,27035,46.6027573,-94.296311,probabilistic,,,Not recorded,Flock Safety,fixed,53,traffic,public,13948084801,https://www.openstreetmap.org/node/13948084801,,0,,50,false,false,
alpr-osm-13950989901,ALPR camera,Hennepin County,MN,27053,44.9197045,-93.2780533,probabilistic,,,Not recorded,Flock Safety,fixed,177,traffic,public,13950989901,https://www.openstreetmap.org/node/13950989901,,0,,50,false,false,
alpr-osm-13950998401,ALPR camera,Pine County,MN,27115,46.325403,-92.8395257,probabilistic,,,Not recorded,Flock Safety,fixed,188,traffic,public,13950998401,https://www.openstreetmap.org/node/13950998401,,0,,50,false,false,
alpr-osm-13951021581,ALPR camera — Temple of Aaron,Ramsey County,MN,27123,44.9232204,-93.1971822,probabilistic,,Temple of Aaron,Other or unclassified,Flock Safety,fixed,60,traffic,public,13951021581,https://www.openstreetmap.org/node/13951021581,,0,,50,false,false,
alpr-osm-13952709801,ALPR camera,Redwood County,MN,27127,44.2097598,-95.1287957,probabilistic,,,Not recorded,Flock Safety,fixed,118,traffic,public,13952709801,https://www.openstreetmap.org/node/13952709801,,0,,50,false,false,
alpr-osm-13952723701,ALPR camera,Kanabec County,MN,27065,46.1155974,-93.2837028,probabilistic,,,Not recorded,Flock Safety,fixed,148,traffic,public,13952723701,https://www.openstreetmap.org/node/13952723701,,0,,50,false,false,
alpr-osm-13952730401,ALPR camera,Aitkin County,MN,27001,46.2186412,-93.2773655,probabilistic,,,Not recorded,Flock Safety,fixed,324,traffic,public,13952730401,https://www.openstreetmap.org/node/13952730401,,0,,50,false,false,
alpr-osm-13952879801,ALPR camera,Itasca County,MN,27061,47.0864525,-93.1948619,probabilistic,,,Not recorded,Flock Safety,fixed,332,traffic,public,13952879801,https://www.openstreetmap.org/node/13952879801,,0,,50,false,false,
alpr-osm-13953158001,ALPR camera,Becker County,MN,27005,46.7292793,-96.0639095,probabilistic,,,Not recorded,Flock Safety,fixed,325,traffic,public,13953158001,https://www.openstreetmap.org/node/13953158001,,0,,50,false,false,
alpr-osm-13953203001,ALPR camera,Stearns County,MN,27145,45.5560965,-94.2133628,probabilistic,,,Not recorded,Flock Safety,fixed,63,traffic,public,13953203001,https://www.openstreetmap.org/node/13953203001,,0,,50,false,false,
alpr-osm-13954450102,ALPR camera,Hennepin County,MN,27053,44.9954475,-93.277596,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13954450102,https://www.openstreetmap.org/node/13954450102,,0,,50,false,false,
alpr-osm-13954566501,ALPR camera,Hennepin County,MN,27053,44.9981835,-93.2985901,probabilistic,,,Not recorded,Genetec,fixed,0,traffic,public,13954566501,https://www.openstreetmap.org/node/13954566501,,0,,50,false,false,
alpr-osm-13955939201,ALPR camera,Itasca County,MN,27061,47.3385602,-93.2026994,probabilistic,,,Not recorded,Flock Safety,fixed,260,traffic,public,13955939201,https://www.openstreetmap.org/node/13955939201,,0,,50,false,false,
alpr-osm-13956000401,ALPR camera,Aitkin County,MN,27001,46.680477,-93.3171638,probabilistic,,,Not recorded,Flock Safety,fixed,136,traffic,public,13956000401,https://www.openstreetmap.org/node/13956000401,,0,,50,false,false,
alpr-osm-13956082601,ALPR camera,Stearns County,MN,27145,45.5544067,-94.2132414,probabilistic,,,Not recorded,Flock Safety,fixed,13,traffic,public,13956082601,https://www.openstreetmap.org/node/13956082601,,0,,50,false,false,
alpr-osm-13956101001,ALPR camera,Stearns County,MN,27145,45.5600841,-94.1572908,probabilistic,,,Not recorded,Flock Safety,fixed,121,traffic,public,13956101001,https://www.openstreetmap.org/node/13956101001,cross-alpr-reported-st-cloud-police-department-fifth-avenue-south-and-first-street-south,1,14,50,false,true,St. Cloud Police Department
alpr-osm-13956101101,ALPR camera,Benton County,MN,27009,45.5617856,-94.1509956,probabilistic,,,Not recorded,Flock Safety,fixed,209,traffic,public,13956101101,https://www.openstreetmap.org/node/13956101101,,0,,50,false,false,
alpr-osm-13956102001,ALPR camera,,MN,,45.5606007,-94.1531302,probabilistic,,,Not recorded,Flock Safety,fixed,48,traffic,public,13956102001,https://www.openstreetmap.org/node/13956102001,,0,,50,false,false,
alpr-osm-13956128301,ALPR camera,Washington County,MN,27163,44.8476552,-92.9036405,probabilistic,,,Not recorded,Flock Safety,fixed,156,traffic,public,13956128301,https://www.openstreetmap.org/node/13956128301,,0,,50,false,false,
alpr-osm-13956318201,ALPR camera — The Home Depot,Hennepin County,MN,27053,44.9670056,-93.288357,probabilistic,,The Home Depot,Other or unclassified,Flock Safety,fixed,201,traffic,public,13956318201,https://www.openstreetmap.org/node/13956318201,,0,,50,false,false,
alpr-osm-13956324001,ALPR camera,Hennepin County,MN,27053,44.9670045,-93.2883573,probabilistic,,,Not recorded,Flock Safety,fixed,152,traffic,public,13956324001,https://www.openstreetmap.org/node/13956324001,,0,,50,false,false,
alpr-osm-13956749401,ALPR camera,Hennepin County,MN,27053,44.9810634,-93.2374086,probabilistic,,,Not recorded,Flock Safety,fixed,329,traffic,public,13956749401,https://www.openstreetmap.org/node/13956749401,,0,,50,false,false,
alpr-osm-13958028401,ALPR camera,Ramsey County,MN,27123,45.0385988,-93.0174861,probabilistic,,,Not recorded,Flock Safety,fixed,0,traffic,public,13958028401,https://www.openstreetmap.org/node/13958028401,,0,,50,false,false,
alpr-osm-13959917401,ALPR camera,Hennepin County,MN,27053,44.8571959,-93.5115732,probabilistic,,,Not recorded,Motorola Solutions,fixed,163,traffic,public,13959917401,https://www.openstreetmap.org/node/13959917401,,0,,50,false,false,
alpr-osm-13960966501,ALPR camera,Otter Tail County,MN,27111,46.2824459,-96.0728514,probabilistic,,,Not recorded,Flock Safety,fixed,188;117;255,traffic,public,13960966501,https://www.openstreetmap.org/node/13960966501,,0,,50,false,false,
alpr-osm-13960967301,ALPR camera,Otter Tail County,MN,27111,46.2865609,-96.0762364,probabilistic,,,Not recorded,Motorola Solutions,fixed,163,traffic,public,13960967301,https://www.openstreetmap.org/node/13960967301,,0,,50,false,false,
alpr-osm-13960969701,ALPR camera,Otter Tail County,MN,27111,46.2852466,-96.0742652,probabilistic,,,Not recorded,Motorola Solutions,fixed,134,traffic,public,13960969701,https://www.openstreetmap.org/node/13960969701,,0,,50,false,false,
alpr-osm-13960970701,ALPR camera,Otter Tail County,MN,27111,46.2846751,-96.0725078,probabilistic,,,Not recorded,Motorola Solutions,fixed,137,traffic,public,13960970701,https://www.openstreetmap.org/node/13960970701,,0,,50,false,false,
alpr-osm-13961350526,ALPR camera — Gustavus Adolphus College Campus Safety,Nicollet County,MN,27103,44.3236717,-93.96862,probabilistic,,Gustavus Adolphus College Campus Safety,School or campus,Flock Safety,fixed,200,traffic,public,13961350526,https://www.openstreetmap.org/node/13961350526,,0,,50,false,false,
alpr-osm-13962153802,ALPR camera,Kandiyohi County,MN,27067,45.2309349,-94.940196,probabilistic,,,Not recorded,Flock Safety,fixed,154;49,traffic,public,13962153802,https://www.openstreetmap.org/node/13962153802,,0,,50,false,false,
alpr-osm-13962159402,ALPR camera,Kandiyohi County,MN,27067,45.2319475,-94.9395429,probabilistic,,,Not recorded,Flock Safety,fixed,221,traffic,public,13962159402,https://www.openstreetmap.org/node/13962159402,,0,,50,false,false,
alpr-osm-13962808701,ALPR camera,St. Louis County,MN,27137,47.8051769,-92.3723737,probabilistic,,,Not recorded,Flock Safety,fixed,337,traffic,public,13962808701,https://www.openstreetmap.org/node/13962808701,,0,,50,false,false,
alpr-osm-13962818702,ALPR camera,St. Louis County,MN,27137,47.5192344,-92.1465761,probabilistic,,,Not recorded,Flock Safety,fixed,284,traffic,public,13962818702,https://www.openstreetmap.org/node/13962818702,,0,,50,false,false,
alpr-osm-13963110801,ALPR camera,Itasca County,MN,27061,47.3989718,-93.075467,probabilistic,,,Not recorded,Flock Safety,fixed,340,traffic,public,13963110801,https://www.openstreetmap.org/node/13963110801,,0,,50,false,false,
alpr-osm-13965724717,ALPR camera — City of Willmar - Police,Kandiyohi County,MN,27067,45.2341336,-94.9398512,probabilistic,,City of Willmar - Police,Police department,Flock Safety,fixed,140;30,,,13965724717,https://www.openstreetmap.org/node/13965724717,,0,,50,false,false,
alpr-osm-13965757101,ALPR camera,Sherburne County,MN,27141,45.5266818,-94.1335384,probabilistic,,,Not recorded,Flock Safety,fixed,137,traffic,public,13965757101,https://www.openstreetmap.org/node/13965757101,,0,,50,false,false,
alpr-osm-13968448602,ALPR camera,Ramsey County,MN,27123,44.9671497,-93.0964081,probabilistic,,,Not recorded,Flock Safety,fixed,180,traffic,public,13968448602,https://www.openstreetmap.org/node/13968448602,,0,,50,false,false,
alpr-osm-13968789043,ALPR camera,Anoka County,MN,27003,45.1754493,-93.2547957,probabilistic,,,Not recorded,,panorama,,traffic,public,13968789043,https://www.openstreetmap.org/node/13968789043,,0,,50,false,false,
alpr-osm-13969110701,ALPR camera,Hennepin County,MN,27053,44.9855559,-93.239193,probabilistic,,,Not recorded,Flock Safety,fixed,165,traffic,public,13969110701,https://www.openstreetmap.org/node/13969110701,,0,,50,false,false,
alpr-osm-13969349101,ALPR camera,Otter Tail County,MN,27111,46.2845023,-96.1034773,probabilistic,,,Not recorded,Motorola Solutions,fixed,282,traffic,public,13969349101,https://www.openstreetmap.org/node/13969349101,,0,,50,false,false,
alpr-osm-13970647001,ALPR camera,Dakota County,MN,27037,44.7455002,-93.2888395,probabilistic,,,Not recorded,Flock Safety,fixed,266,traffic,public,13970647001,https://www.openstreetmap.org/node/13970647001,,0,,50,false,false,
alpr-osm-13970908302,ALPR camera,Dakota County,MN,27037,44.7121299,-93.2717191,probabilistic,,,Not recorded,Flock Safety,fixed,27,traffic,public,13970908302,https://www.openstreetmap.org/node/13970908302,,0,,50,false,false,
alpr-osm-13970909201,ALPR camera,Dakota County,MN,27037,44.7121027,-93.2713906,probabilistic,,,Not recorded,Flock Safety,fixed,341,traffic,public,13970909201,https://www.openstreetmap.org/node/13970909201,,0,,50,false,false,
alpr-osm-13970912001,ALPR camera,Dakota County,MN,27037,44.7120327,-93.2717246,probabilistic,,,Not recorded,Motorola Solutions,fixed,151,traffic,public,13970912001,https://www.openstreetmap.org/node/13970912001,,0,,50,false,false,
alpr-osm-13970912002,ALPR camera,Dakota County,MN,27037,44.7120365,-93.2714617,probabilistic,,,Not recorded,Axis Communications,fixed,188,traffic,public,13970912002,https://www.openstreetmap.org/node/13970912002,,0,,50,false,false,
alpr-osm-13971341302,ALPR camera,Todd County,MN,27153,45.8303408,-94.9361941,probabilistic,,,Not recorded,Flock Safety,fixed,359,traffic,public,13971341302,https://www.openstreetmap.org/node/13971341302,,0,,50,false,false,
alpr-osm-13971867101,ALPR camera,Washington County,MN,27163,44.9438017,-92.8961968,probabilistic,,,Not recorded,Flock Safety,fixed,73,traffic,public,13971867101,https://www.openstreetmap.org/node/13971867101,,0,,50,false,false,
alpr-osm-13972956002,ALPR camera,Washington County,MN,27163,44.8136321,-92.9357631,probabilistic,,,Not recorded,Flock Safety,fixed,170,traffic,public,13972956002,https://www.openstreetmap.org/node/13972956002,,0,,50,false,false,
alpr-osm-13973765401,ALPR camera,Washington County,MN,27163,45.0969734,-92.9834863,probabilistic,,,Not recorded,Motorola Solutions,fixed,113,traffic,public,13973765401,https://www.openstreetmap.org/node/13973765401,,0,,50,false,false,
alpr-osm-13973765402,ALPR camera — The Home Depot,Ramsey County,MN,27123,45.0137945,-93.0176731,probabilistic,,The Home Depot,Other or unclassified,Flock Safety,fixed,166,traffic,public,13973765402,https://www.openstreetmap.org/node/13973765402,,0,,50,false,false,
alpr-osm-13974964528,ALPR camera,Kandiyohi County,MN,27067,45.3554612,-94.7827202,probabilistic,,,Not recorded,Flock Safety,fixed,250,traffic,public,13974964528,https://www.openstreetmap.org/node/13974964528,,0,,50,false,false,
alpr-osm-13976487201,ALPR camera,Hennepin County,MN,27053,44.9635091,-93.3472177,probabilistic,,,Not recorded,Flock Safety,fixed,256,traffic,public,13976487201,https://www.openstreetmap.org/node/13976487201,,0,,50,false,false,
alpr-osm-13977870601,ALPR camera,Hennepin County,MN,27053,44.9631274,-93.3510703,probabilistic,,,Not recorded,Flock Safety,fixed,288,traffic,public,13977870601,https://www.openstreetmap.org/node/13977870601,,0,,50,false,false,
alpr-osm-13979233601,ALPR camera,Itasca County,MN,27061,47.6122942,-93.194276,probabilistic,,,Not recorded,Flock Safety,dome,0-360,traffic,public,13979233601,https://www.openstreetmap.org/node/13979233601,,0,,50,false,false,
alpr-osm-13979236706,ALPR camera,Washington County,MN,27163,45.0580593,-92.839201,probabilistic,,,Not recorded,Flock Safety,fixed,240,traffic,public,13979236706,https://www.openstreetmap.org/node/13979236706,cross-alpr-reported-stillwater-police-department-75th-street-north-at-maryknoll-drive-north-westbound,1,19,50,false,false,Stillwater Police Department
alpr-osm-13979415601,ALPR camera,Ramsey County,MN,27123,44.9554398,-93.1093305,probabilistic,,,Not recorded,Flock Safety,fixed,175,traffic,public,13979415601,https://www.openstreetmap.org/node/13979415601,,0,,50,false,false,
alpr-osm-13982985701,ALPR camera,Hennepin County,MN,27053,44.9650064,-93.2211619,probabilistic,,,Not recorded,Flock Safety,fixed,303,traffic,public,13982985701,https://www.openstreetmap.org/node/13982985701,,0,,50,false,false,
alpr-osm-13983623202,ALPR camera,Carlton County,MN,27017,46.4531189,-92.7297904,probabilistic,,,Not recorded,Flock Safety,fixed,0;180;90;270,traffic,public,13983623202,https://www.openstreetmap.org/node/13983623202,,0,,50,false,false,
alpr-osm-13983632001,ALPR camera,Hennepin County,MN,27053,44.9644689,-93.3347871,probabilistic,,,Not recorded,Flock Safety,fixed,63,traffic,public,13983632001,https://www.openstreetmap.org/node/13983632001,,0,,50,false,false,
alpr-osm-13983841001,ALPR camera,Hennepin County,MN,27053,44.9561286,-93.3435881,probabilistic,,,Not recorded,Flock Safety,fixed,237,traffic,public,13983841001,https://www.openstreetmap.org/node/13983841001,,0,,50,false,false,
alpr-osm-13983842301,ALPR camera,Hennepin County,MN,27053,44.9562697,-93.3435479,probabilistic,,,Not recorded,Flock Safety,fixed,257,traffic,public,13983842301,https://www.openstreetmap.org/node/13983842301,,0,,50,false,false,
