id,name,county,state,countyFips,lat,lng,confidence,sourceDate,agencyName,reportedLocation,jurisdictionId,locatedBy,ambiguousJunction,statute,sourceUrl,crossSourceSiteId,crossSourceCount,crossSourceMeters,crossSourceThresholdM,crossSourceContested,crossSourceAnchorAmbiguous,crossSourceNearMiss,crossSourceNearMissMeters,crossSourceNearMissSiteId
alpr-reported-lakeville-police-department-205th-street-at-keystone-avenue,Reported ALPR — 205th Street at Keystone Avenue,Dakota County,MN,27037,44.6523579,-93.3022431,confirmed,,Lakeville Police Department,205th Street at Keystone Avenue,agency-jurisdiction-lakeville-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-lakeville-police-department-cedar-avenue-at-lakeville-boulevard,Reported ALPR — Cedar Avenue at Lakeville Boulevard,Dakota County,MN,27037,44.6432488,-93.2176359,confirmed,,Lakeville Police Department,Cedar Avenue at Lakeville Boulevard,agency-jurisdiction-lakeville-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-lakeville-police-department-cedar-avenue-at-162nd-street,Reported ALPR — Cedar Avenue at 162nd Street,Dakota County,MN,27037,44.71505745,-93.21773735,confirmed,,Lakeville Police Department,Cedar Avenue at 162nd Street,agency-jurisdiction-lakeville-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-lakeville-police-department-kenrick-avenue-at-185th-street-2,Reported ALPR — Kenrick Avenue at 185th Street (2),Dakota County,MN,27037,44.68134310000001,-93.29032082500001,confirmed,,Lakeville Police Department,Kenrick Avenue at 185th Street (2),agency-jurisdiction-lakeville-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-lakeville-police-department-kenrick-avenue-at-185th-street-2,2,31,50,false,false,false,,
alpr-reported-lakeville-police-department-kenrick-avenue-at-162nd-street,Reported ALPR — Kenrick Avenue at 162nd Street,Dakota County,MN,27037,44.7138897,-93.2793161,confirmed,,Lakeville Police Department,Kenrick Avenue at 162nd Street,agency-jurisdiction-lakeville-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-lakeville-police-department-kenrick-avenue-at-162nd-street,1,35,50,false,false,false,,
alpr-reported-lakeville-police-department-lakeville-boulevard-at-cedar-avenue,Reported ALPR — Lakeville Boulevard at Cedar Avenue,Dakota County,MN,27037,44.6432488,-93.2176359,confirmed,,Lakeville Police Department,Lakeville Boulevard at Cedar Avenue,agency-jurisdiction-lakeville-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-lakeville-police-department-kenwood-trail-at-klamath-trail,Reported ALPR — Kenwood Trail at Klamath Trail,Dakota County,MN,27037,44.7145329,-93.2969327,confirmed,,Lakeville Police Department,Kenwood Trail at Klamath Trail,agency-jurisdiction-lakeville-police,osm-intersection,true,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-lakeville-police-department-kenwood-trail-at-klamath-trail,1,19,50,false,true,false,,
alpr-reported-lakeville-police-department-pilot-knob-road-at-160th-street,Reported ALPR — Pilot Knob Road at 160th Street,Dakota County,MN,27037,44.71728655,-93.17689967499999,confirmed,,Lakeville Police Department,Pilot Knob Road at 160th Street,agency-jurisdiction-lakeville-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-lakeville-police-department-179th-street-at-cedar-avenue-2,Reported ALPR — 179th Street at Cedar Avenue (2),Dakota County,MN,27037,44.69156265,-93.217441525,confirmed,,Lakeville Police Department,179th Street at Cedar Avenue (2),agency-jurisdiction-lakeville-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-mankato-department-of-public-safety-north-riverfront-drive-at-rock-street,Reported ALPR — North Riverfront Drive at Rock Street,Blue Earth County,MN,27013,44.1730602,-93.9973608,confirmed,,Mankato Department of Public Safety,North Riverfront Drive at Rock Street,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-mankato-department-of-public-safety-north-4th-street-at-washington-street,Reported ALPR — North 4th Street at Washington Street,Blue Earth County,MN,27013,44.168308,-93.996077,confirmed,,Mankato Department of Public Safety,North 4th Street at Washington Street,,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-medina-police-department-county-road-19-and-county-road-11,Reported ALPR — County Road 19 and County Road 11,Hennepin County,MN,27053,45.0511676,-93.6352579,confirmed,,Medina Police Department,County Road 19 and County Road 11,agency-jurisdiction-medina-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-medina-police-department-county-road-19-and-county-road-11,1,17,50,false,false,false,,
alpr-reported-medina-police-department-northridge-drive-and-county-road-24,Reported ALPR — Northridge Drive and County Road 24,Hennepin County,MN,27053,45.0129433,-93.5301847,confirmed,,Medina Police Department,Northridge Drive and County Road 24,agency-jurisdiction-medina-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-medina-police-department-northridge-drive-and-county-road-24,1,7,50,false,false,false,,
alpr-reported-medina-police-department-northridge-drive-and-hunter-drive,Reported ALPR — Northridge Drive and Hunter Drive,Hennepin County,MN,27053,45.0086552,-93.5326004,confirmed,,Medina Police Department,Northridge Drive and Hunter Drive,agency-jurisdiction-medina-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-medina-police-department-northridge-drive-and-hunter-drive,1,5,50,false,false,false,,
alpr-reported-medina-police-department-deer-hill-road-and-homestead-trail,Reported ALPR — Deer Hill Road and Homestead Trail,Hennepin County,MN,27053,45.000072,-93.599121,confirmed,,Medina Police Department,Deer Hill Road and Homestead Trail,agency-jurisdiction-medina-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-medina-police-department-deer-hill-road-and-homestead-trail,1,26,50,false,false,false,,
alpr-reported-minneapolis-police-department-chicago-avenue-and-lake-street-east,Reported ALPR — Chicago Avenue and Lake Street East,Hennepin County,MN,27053,44.9483581,-93.2626731,confirmed,,Minneapolis Police Department,Chicago Avenue and Lake Street East,agency-jurisdiction-minneapolis-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-minneapolis-police-department-chicago-avenue-and-lake-street-east,4,12,50,false,false,false,,
alpr-reported-minneapolis-police-department-lowry-avenue-and-upton-avenue-north,Reported ALPR — Lowry Avenue and Upton Avenue North,Hennepin County,MN,27053,45.0132616,-93.3146164,confirmed,,Minneapolis Police Department,Lowry Avenue and Upton Avenue North,agency-jurisdiction-minneapolis-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
alpr-reported-minneapolis-police-department-washington-avenue-north-and-2nd-avenue-north,Reported ALPR — Washington Avenue North and 2nd Avenue North,Hennepin County,MN,27053,44.983713,-93.2713344,confirmed,,Minneapolis Police Department,Washington Avenue North and 2nd Avenue North,agency-jurisdiction-minneapolis-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-minneapolis-police-department-washington-avenue-north-and-2nd-avenue-north,1,17,50,false,false,false,,
alpr-reported-minneapolis-police-department-5th-street-se-and-14th-avenue-se,Reported ALPR — 5th Street SE and 14th Avenue SE,Hennepin County,MN,27053,44.981471,-93.2349993,confirmed,,Minneapolis Police Department,5th Street SE and 14th Avenue SE,agency-jurisdiction-minneapolis-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-minneapolis-police-department-5th-street-se-and-14th-avenue-se,1,15,50,false,false,false,,
alpr-reported-minneapolis-police-department-2nd-avenue-north-and-3rd-street-north,Reported ALPR — 2nd Avenue North and 3rd Street North,Hennepin County,MN,27053,44.9828795,-93.272534,confirmed,,Minneapolis Police Department,2nd Avenue North and 3rd Street North,agency-jurisdiction-minneapolis-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-minneapolis-police-department-2nd-avenue-north-and-3rd-street-north,2,14,50,false,false,false,,
alpr-reported-minneapolis-police-department-chicago-avenue-and-franklin-avenue-east,Reported ALPR — Chicago Avenue and Franklin Avenue East,Hennepin County,MN,27053,44.962708,-93.2625606,confirmed,,Minneapolis Police Department,Chicago Avenue and Franklin Avenue East,agency-jurisdiction-minneapolis-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-minneapolis-police-department-chicago-avenue-and-franklin-avenue-east,2,13,50,false,false,false,,
alpr-reported-minneapolis-police-department-8th-street-south-and-chicago-avenue,Reported ALPR — 8th Street south and Chicago Avenue,Hennepin County,MN,27053,44.9713219,-93.2621797,confirmed,,Minneapolis Police Department,8th Street south and Chicago Avenue,agency-jurisdiction-minneapolis-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-minneapolis-police-department-8th-street-south-and-chicago-avenue,1,13,50,false,false,false,,
alpr-reported-minneapolis-police-department-lake-street-east-and-22nd-avenue-south,Reported ALPR — Lake Street East and 22nd Avenue South,Hennepin County,MN,27053,44.94834943333334,-93.24035276666666,confirmed,,Minneapolis Police Department,Lake Street East and 22nd Avenue South,agency-jurisdiction-minneapolis-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,cross-alpr-reported-minneapolis-police-department-lake-street-east-and-22nd-avenue-south,2,14,50,false,false,false,,
alpr-reported-minneapolis-police-department-franklin-avenue-east-and-cedar-avenue,Reported ALPR — Franklin Avenue East and Cedar Avenue,Hennepin County,MN,27053,44.9622211,-93.2472805,confirmed,,Minneapolis Police Department,Franklin Avenue East and Cedar Avenue,agency-jurisdiction-minneapolis-police,osm-intersection,false,"Minn. Stat. § 13.824, subd. 8",https://dps.mn.gov/divisions/bca/data-and-reports/agencies-use-lprs-lpr,,0,,50,false,false,false,,
